# dtw, distance, canonical distance, distance - canonical, entropy, time defending, distance from post,velocity defender,velocity offender,area center,area forward 4,area forward 3, area guard 2,area guard 1, label
1.486800866293481516e+00,5.511497542527495908e-01,1.388333865756387064e+00,5.579374790437582332e-01,-3.555452330410677209e-01,2.315750123752932321e+00,7.971163741442233164e-01,-4.883505767432095301e-01,-1.592245242063579314e+00,2.115000601514498146e-01,5.809806572778094536e-01,-7.104934762878697407e-01,-4.420868459240835935e-01,2.807966222492009889e-01,1.000000000000000000e+00
-4.655108150913145337e-01,3.153899648206235588e-03,1.057459333952042613e+00,1.047788767857228687e-01,-8.641085920267321807e-01,9.582784269477009342e-01,-1.251782719371590524e-01,-3.800317622235795390e-01,-1.249953503157942514e+00,2.255695861016722703e-01,5.150597293908777408e-01,6.680404852676889993e-01,-1.015794425470387008e+00,-3.096924350110392132e-01,1.000000000000000000e+00
-1.062369672660111952e+00,1.844461717909344323e+00,-1.808063859232474785e-02,4.687051172271338162e-01,3.702310097368609054e-01,-8.488251134095273764e-01,-1.655568828016251715e-02,1.500890784544608225e+00,-4.293024118298036651e-01,-5.279512468004556869e-01,9.504051346095185870e-01,1.054324782219260154e-01,-2.131514214747649849e-01,-3.623756146261642441e-01,1.000000000000000000e+00
-9.743344386196758355e-01,2.107787066772247586e-01,1.175160807255465345e+00,9.180219272408869369e-01,9.445269545263751398e-02,3.393653398848174296e-01,-9.806275362989933519e-01,1.974948238058372718e-01,1.041348051921647672e-01,-8.947008093192730938e-01,1.380742112446017300e-01,-4.983519179191281401e-01,1.004438084794325725e+00,1.245767090923133869e-01,1.000000000000000000e+00
3.464109229636803677e-01,6.042907929278054091e-01,-5.038238999187161227e-01,1.833914125382321569e-01,9.267750028027248455e-01,-2.643191655491587966e-01,-3.588018696051710199e-01,-1.712663991252443285e-01,2.989791542323693707e-01,9.213645956504805667e-01,-3.180398125672991849e-01,5.153440140937017022e-02,-1.006295868910950686e+00,4.338183265802037503e-01,1.000000000000000000e+00
1.808394880985907172e+00,2.966596711894538441e+00,2.065874796522758849e+00,3.284656726384358461e+00,1.099511448100949806e+00,-3.032173823410961866e-01,1.899921665225797529e+00,7.963841670497385783e-01,-1.597533599964178971e-02,-1.393835697895907222e+00,2.340181572482535888e-01,4.480636271313317986e-01,1.306448022585522395e+00,-6.514690247345517049e-01,1.000000000000000000e+00
-6.070568478379719801e-01,-5.163667777788951696e-01,-9.817971039244177689e-01,-5.637792168533959369e-01,4.591553027063701720e-01,-8.109347082080592406e-01,1.059808365155986143e-01,-1.046376767665079810e-01,1.224784887292482249e+00,1.195706098924478100e+00,7.847396712288391418e-01,1.768212517300748354e+00,-2.360769203767676405e+00,-1.114853422772859037e+00,1.000000000000000000e+00
-1.710420358232311311e-01,-2.033648344164900312e-01,5.285248223740451889e-01,3.029363635763394069e-01,7.009221639826348493e-01,5.435185590382238807e-01,1.249386578778389323e+00,1.299358283486608867e+00,-1.459880164710619099e-01,-3.452409598484468822e-01,-7.959266099942634565e-01,-1.200492572348480502e-01,1.692026129273894730e-01,1.076997160865756697e+00,1.000000000000000000e+00
-2.221273551915711741e-01,-1.082062995626465352e+00,-1.393915277408526832e+00,-1.242090979979652898e+00,-1.703166089774113434e+00,-1.010136441818202169e+00,-6.311088261611249584e-01,-1.379080049674590969e+00,-5.277789032483065634e-01,-1.333865822387437117e+00,1.376700181998974648e-01,1.316958933981936752e+00,9.555366326687948497e-01,-1.025866207035260436e+00,1.000000000000000000e+00
-9.072451668881410525e-01,1.194157188534400865e-01,-9.383725222908043673e-01,-3.755525458701529651e-01,-9.787787782031535100e-01,-7.613185624636765736e-01,-6.868016059889362479e-01,-3.824403264050130202e-01,1.869704319253243374e-01,-1.144247566196565424e+00,1.153606567650809211e-01,8.795023927288122545e-01,-1.838102172785293642e-01,3.558013958070592175e-01,1.000000000000000000e+00
-9.461209884028820571e-02,1.274594809988693900e-01,8.416256732091182968e-01,3.053217607125885968e-01,-7.180009135323426328e-01,1.604265366676934867e+00,7.926114998063404915e-01,3.216507330806919057e-02,-1.488038763205661530e+00,1.859945851424628649e-01,7.366197348776678533e-01,-2.487740577119442076e+00,2.870176570818651074e-01,9.869403076777937267e-01,1.000000000000000000e+00
-5.397303108119092530e-01,2.315535408850339510e-02,1.062777289484153176e+00,7.266037782710054183e-01,7.234671007133977594e-02,5.750782258589013374e-01,9.287810873921098498e-02,7.769327558312213444e-01,-1.796890686418290417e-01,4.612882821187900273e-01,-2.373140289395070379e+00,8.681972295889635038e-01,2.406295401539532697e-01,9.957900492481643884e-01,1.000000000000000000e+00
-3.814469257650965894e-01,5.685522727796745723e-01,-8.429641233659448396e-01,-1.420748788554537234e-01,1.993156291550038095e-01,-1.089567117192712598e+00,-5.290859277108022063e-01,-1.059365162574114949e+00,3.731950589940548069e-01,-2.092445684078201307e+00,1.343656647109989111e+00,1.009679036686596421e+00,-5.485332167034916162e-02,-2.660586233082927743e-01,1.000000000000000000e+00
-7.275016983547061278e-01,-5.700476322343672742e-01,-1.158677597880157784e+00,-8.273858748569596910e-01,-4.596784145722793702e-01,-8.949430248863196047e-01,-1.333502186164061687e+00,-6.806106865151808627e-01,-2.899380565503912877e-01,-2.166426973277940871e+00,-2.181198429127891858e-01,2.177093873131310531e+00,-5.191882945792452263e-03,3.228547882941607550e-01,1.000000000000000000e+00
3.360821012209192493e-01,-1.494082225974008082e+00,-1.213179385417139100e+00,-1.268742465319206758e+00,-1.022216925848879576e+00,-8.056648067900284982e-01,-1.897431285950256508e-01,-8.051674817527215700e-01,-1.592221087916975419e-01,9.505214280140754368e-02,2.595140054647995242e+00,-3.500591170178705358e+00,4.983568026116106942e-01,-1.529639258872162733e-01,1.000000000000000000e+00
-5.086568149843997966e-02,-4.951583190140682600e-01,-7.942391178083709757e-01,-5.106926549553343353e-01,-1.041146083921002941e-01,-1.012274550177676646e+00,6.385688163699232422e-01,-3.011582896440670454e-01,4.481491594833483805e-01,1.265138124224517435e+00,-8.896110439354358856e-01,-1.477003510560283006e+00,1.086063619276237180e+00,-5.169154901467404306e-02,1.000000000000000000e+00
1.234532782758945180e+00,-8.978303311484611138e-01,-1.305558650309837310e+00,-1.007848642838621300e+00,-7.925242642496910239e-01,-8.483674569926951126e-01,5.916654974243226034e-02,-9.516395427987714983e-01,6.599561359198100052e-02,-2.151005451821103254e+00,1.344276236092646792e+00,7.249653566160392248e-01,3.340149568138198188e-02,-4.826176175962462039e-02,1.000000000000000000e+00
2.751075113016891560e+00,1.034038831444388906e+00,1.137345653446697469e+00,1.324720142255640498e+00,1.324134240206418456e+00,5.165519468158794592e-01,2.853416652375496909e+00,5.098402411211185870e-01,-4.492088338577434614e-01,1.085599366629738383e-01,-2.441349649108615349e-01,9.248662126759088498e-01,-2.846484096987433321e-01,-3.843012910731310461e-01,1.000000000000000000e+00
-1.033609637111962520e+00,1.654095147041974689e+00,1.401632444843910752e-01,7.818736544961530921e-01,1.088279185569760665e+00,-4.888182767585255717e-01,1.001784042732651203e+00,2.351460311536012870e+00,1.697057012654910269e+00,1.913729118113033589e+00,1.540181798271569091e+00,-9.075872607724964070e-01,-1.816065512801759985e-01,-2.383958810678399765e+00,1.000000000000000000e+00
-4.592614858510870590e-01,-9.709426538220008451e-01,4.726364367039110337e-01,-2.309354949047953687e-01,3.062103388451239971e-01,6.354078401271030518e-01,1.249796693583992147e+00,1.798837358468265757e+00,-1.109043922315241237e-01,1.836718918463222661e+00,5.065645605403552576e-01,-7.931306210608533025e-01,-1.179982552671042573e+00,-3.451037984696265215e-01,1.000000000000000000e+00
-6.766983678820012171e-01,-8.659411156563967538e-01,-1.172926102619198607e+00,-1.031884403268393147e+00,-1.311718994230254953e+00,-7.900005318226506201e-01,-6.552465105340278262e-01,-6.990670843102262388e-01,5.246482952743062311e-01,-6.084408019149502994e-02,4.302056850001140798e-01,-8.870100642894047926e-02,-1.567351488017158789e-01,-1.487951775463791648e-01,1.000000000000000000e+00
1.739749666970883624e+00,1.766014257239105767e+00,1.515919254949812833e+00,2.027555235348995399e+00,2.192699460191375405e+00,4.119544094011978186e-01,2.985576069096327778e+00,1.102579833737571180e+00,-2.545925182846738299e-01,1.470268979952275235e+00,-1.521020918561066804e+00,-2.688909833463747415e-03,-8.558388596326541586e-01,1.053994028319221732e+00,1.000000000000000000e+00
-5.953767527496915957e-01,2.663459937187456217e-01,-7.344496773798162570e-01,-2.869686391862561470e-01,-1.537037050406578009e+00,-1.073948449570110375e+00,-6.656675608205995243e-01,-7.354660668464952922e-01,3.807960761148729278e-01,4.144999891525301128e-01,-3.614378141793817001e-02,-8.734714122835264272e-01,4.893674165298533274e-01,-6.831950021365797154e-02,1.000000000000000000e+00
3.820428285641258581e-01,-9.866171139665990131e-01,5.438850366730565433e-01,-4.138238298823161965e-01,1.208263752853481199e+00,8.575993651938457196e-01,4.615960275664934276e-01,6.658885257226597743e-01,-5.559493239384797336e-01,1.400756918035242382e+00,-1.047125529243216224e+00,-1.357652559252388480e+00,1.107217216772818480e+00,-1.437296677758868602e-01,1.000000000000000000e+00
-7.849701451332166124e-01,-1.059814870279071508e+00,-1.140644803797878915e+00,-9.293074305892291553e-01,4.864616200988928219e-01,-9.505786441613076621e-01,-3.125381071923957199e-01,-6.337079479445327512e-02,2.019074638153414369e+00,-9.122140051392794158e-01,9.023577477366521160e-01,-5.647102618230520621e-01,1.521088932108976888e+00,-1.106396807621627065e+00,1.000000000000000000e+00
-2.486078062188473194e-03,6.720019152478676761e-01,-5.703379639490964159e-01,-2.729613722910771978e-01,2.055530583336553641e-01,-3.370290024220568004e-01,-1.306620765138422069e+00,-1.546193187895503529e+00,-1.319556158892545517e+00,2.923442747672637052e-02,-1.781652697798773166e-01,-1.024357908673302120e+00,1.098919470502451867e+00,-4.242530589388051471e-02,-1.000000000000000000e+00
-1.262331494535566812e+00,-4.570957531024698595e-01,-7.577869346347129165e-01,-4.791622210752015110e-01,2.972315376491776323e-02,-9.140434834556050436e-01,-1.529382193587430550e+00,-6.115537815133234023e-01,1.567504660606709566e+00,2.719824397524812643e-01,4.842366453207932325e-02,5.150808714777443953e-01,-6.688527593069456545e-01,-8.717003329023158276e-02,-1.000000000000000000e+00
-2.927196523924853744e-01,-3.109885794814150617e-01,-9.181074176585375390e-01,-6.750264943312525023e-01,-1.057581785378447048e+00,-3.338696512380567305e-01,-4.905313185723813030e-01,-9.715423471017944346e-01,3.088105858760882838e-01,-1.323266108234409266e+00,3.684306473742309240e-01,-8.625593232280738265e-01,-4.351714497253745817e-01,2.061831894523012298e+00,1.000000000000000000e+00
-8.799693657545183401e-01,1.806730658281174184e+00,1.505367987978478261e+00,1.552225397862289302e+00,1.445593623109142856e+00,2.330056626533388159e-02,1.404509249005435834e+00,3.109964913092253092e+00,-5.387878197504918365e-01,-3.267263891162680012e-01,5.439855204270611644e-01,-2.626260853988881538e-01,3.208818795678951008e-01,-3.441056574023949599e-01,-1.000000000000000000e+00
-7.897108952796632053e-01,4.135568755042507427e-01,-5.807426275645402036e-01,1.059664843454908717e-01,1.298165389675503878e+00,-9.729373299756144400e-01,-6.439776851455683016e-01,3.150428625033529495e-01,1.992485023949197132e+00,-1.747319608384567402e-01,1.543876985355218556e+00,-6.937682843378578657e-01,-1.345294697713218968e+00,5.470192400283441225e-01,1.000000000000000000e+00
-8.479608067234254420e-01,-1.005943558345733374e-01,1.053606852192905619e+00,3.288646098673607687e-01,-3.827398948841627679e-01,9.968263139938449147e-01,-9.277081604763735834e-02,6.844240212938175472e-02,-3.977945114432940299e-01,-7.620878333074443400e-01,-2.845940662995475323e-01,-5.976044701953049654e-02,4.705756817438509487e-01,5.838485126072459064e-01,-1.000000000000000000e+00
1.987834839559957656e+00,3.758822606971330416e+00,2.282645403377312032e+00,3.928792734519692686e+00,3.699413275434001225e+00,-6.112192650051011533e-01,2.880134421720126348e+00,8.130212003059918979e-01,-1.615041923073483821e+00,3.949317698622518691e-01,-3.568036397092689826e-01,4.901083744947632992e-01,-4.154444476434747124e-01,-1.864316594018296594e-02,-1.000000000000000000e+00
-1.121370035806389165e+00,3.152007008815438938e-01,-5.993606314121678880e-01,-1.964301833673677000e-01,1.600363733338094618e-01,-4.241565106989039768e-01,-1.950483782005751010e+00,-2.020127615281482214e+00,-5.109042493508132443e-01,6.128360318025755787e-02,1.632454839165627114e-01,-1.186311456813113896e-01,1.293776228240252624e-01,-2.501944717865138834e-01,-1.000000000000000000e+00
-7.153406292974384684e-02,-4.178025503497700965e-01,-9.849347283764627869e-01,-4.949926642208913319e-01,-6.110674865243574949e-01,-1.162329350604783151e+00,-9.204518518617900158e-01,-1.016194416679935486e+00,-5.069838023190350595e-01,-1.280642379473209136e+00,-5.860790134241626870e-01,5.665864350393007287e-01,1.542206668467783093e+00,-2.568528995029288331e-01,1.000000000000000000e+00
-1.702593836847814124e-01,-1.103372708597307295e+00,-1.237642527114178659e+00,-9.273467385194353874e-01,1.719704756950151125e-01,-1.035134712543351876e+00,-5.794422219558555964e-01,-5.864031320357615540e-01,7.551609180628406082e-02,6.576366370710732268e-01,-1.872460801480393844e+00,-2.149732149718727392e+00,2.531395639469488312e+00,6.673259525303888440e-01,1.000000000000000000e+00
4.113275341705506238e-01,6.922294243971428562e-01,1.109282876319793942e+00,1.243570256376134830e+00,-7.389385417460260508e-02,1.893478151928742248e+00,1.386951691191286473e+00,1.512751525119670815e+00,-1.200464087577062688e+00,1.357131977850535076e+00,-5.123521000721599217e-01,-9.042193415469861328e-01,6.270509338981852254e-01,-5.712808371727327028e-01,-1.000000000000000000e+00
8.742991982919239291e-01,4.288480103614726868e-01,-6.508225389688764295e-01,-1.509889299358020687e-01,2.247537005117767051e-01,-2.602930141907794925e-01,5.035851467304884865e-01,-8.001951149555370790e-01,-1.459492435442058533e-01,1.985291040848546906e+00,1.525253214110327271e-01,9.692402389031814502e-01,1.150908804930840801e-01,-2.988388552469317894e+00,1.000000000000000000e+00
2.322234843210172706e+00,2.024589438672915964e+00,1.598724183108758412e+00,2.295045860498488022e+00,1.339239392332717715e+00,1.289436639210495228e+00,1.989023258591953613e+00,4.087960491443682898e-01,-1.631735213034678278e+00,8.834287285293944691e-01,4.871654871951426879e-01,4.308717293738539844e-01,7.465780939367201718e-02,-1.784085462873201244e+00,-1.000000000000000000e+00
1.407719746072649825e+00,1.940991677419101169e+00,1.557572203112076892e+00,2.211029964937222037e+00,1.198182097264689272e+00,3.223667974833273608e-01,2.520818236669872370e+00,7.060785384208637661e-01,-1.478769048001293385e+00,-9.973537975360969275e-04,1.434478068475239843e+00,4.997872153972774401e-01,-5.585702853320034973e-03,-1.911577620118537046e+00,-1.000000000000000000e+00
-5.651037946515036214e-01,-2.484000556220284650e-01,-1.074273344818018394e+00,-7.430725403587791211e-01,-3.544815273041649339e-01,-1.111387763340973445e+00,-7.517518253150847762e-01,-6.331841589993409958e-01,-1.103618856932360448e-01,-8.305948635257225376e-01,3.909003888856938946e-01,6.930966828692575188e-01,-1.016231016816923516e+00,7.833728486590132434e-01,1.000000000000000000e+00
4.144683077292345974e-01,1.753827338398350921e+00,2.845895938037608652e-01,1.353621776590207215e+00,1.180454345353966206e+00,-1.259417615114365452e-01,7.558736349594091797e-02,-1.077728022038896949e+00,9.221729277973167438e-01,-8.223650870293320869e-01,2.208175996207979164e-01,1.569669104601813525e-01,1.537739877277429335e+00,-1.146805090271002081e+00,-1.000000000000000000e+00
-5.542631069713013225e-01,8.530281456207733370e-01,2.731170817818318400e-02,8.964244042499097676e-01,2.460400787804154721e+00,-4.352004256738879473e-01,-7.145120798946864582e-01,-1.319901530112556343e-01,-1.365132590129939372e-01,-3.235222814785061907e+00,-1.114230944854277094e+00,3.301556806932908650e+00,1.631419337491643029e+00,-4.033678833844005496e-01,1.000000000000000000e+00
7.177230095237843166e-01,1.761873820402449331e+00,1.628993091035460417e+00,2.018456916091782460e+00,1.472912983166188461e+00,1.969664275942880072e-01,2.183812636342034263e+00,7.752158029833192687e-01,-1.277217612525741952e+00,-5.229104003924295307e-01,-3.135476243044459932e-01,6.416289771845139212e-02,-3.170334033999038792e-01,1.073582610802735537e+00,-1.000000000000000000e+00
8.420615271071910657e-01,2.260801395460417584e+00,1.946834783459273854e+00,2.635394137339838849e+00,1.024782868385466950e+00,-5.131075393517814387e-01,2.467374132034517054e+00,5.879008937930304546e-01,-1.251897530729040087e+00,-8.497078812209227228e-02,1.499606345373693528e-01,-1.833787059950846565e+00,-7.453317692942099115e-02,1.627358738345664246e+00,-1.000000000000000000e+00
2.022070017427959776e+00,2.408526543742593340e+00,1.751202640581622783e+00,2.494153665225528727e+00,1.552809421824889791e+00,1.288797260611861117e-01,8.076857547418062611e-01,1.176789636896698327e-01,-1.235212114913733616e+00,-6.091442896858788592e-01,-1.160736984733963695e+00,2.055806441878294866e+00,4.581961723469579056e-02,-1.074943539958877897e-01,-1.000000000000000000e+00
-3.585891629380964785e-03,1.685652354788252649e-01,-8.324825584117460098e-01,-4.980574402552063185e-01,-1.233055705856478612e+00,-1.017154989171354718e+00,-5.275038916838036274e-01,-4.223402278724955883e-01,4.885319075297086221e-03,-7.519211786184314406e-01,8.899638687883720811e-01,-1.112820857198570379e-01,1.507606964674698347e+00,-1.632201801148951859e+00,1.000000000000000000e+00
-9.337327366597879541e-01,-4.265099158153059511e-01,8.165318830616759005e-01,7.157667991492402959e-02,-7.800853128030261763e-01,1.996102274212442573e+00,1.195922595930746651e-01,1.320705800828999799e+00,-3.381537855936019854e-01,-1.561484574571991302e-01,-4.183225653173278658e-01,8.275238374546739495e-01,-2.074398313700721169e-02,-1.373074802116788784e-01,1.000000000000000000e+00
-7.364412730166062238e-01,-7.971113365091184177e-02,-6.616850279175854332e-01,-2.173109190264652102e-01,9.581758707645479101e-01,-6.745010814168025393e-01,-4.237231481862961946e-01,4.573641374523813169e-02,1.974386612158378185e+00,4.447473205062250079e-01,2.924692954462991823e-01,3.499084456177199431e+00,-4.210308647632540868e+00,4.207842626085018800e-01,1.000000000000000000e+00
-1.173362926695461717e+00,1.438096917559727794e+00,1.543498243773610445e+00,1.511840522787720964e+00,9.435774578215250230e-01,1.019306719540288064e+00,-4.229736454117452582e-01,1.311656384960692368e+00,-6.778288372669757367e-01,-5.598048724884240046e-02,6.784172113863744247e-02,-1.397418923264887314e-01,2.235647311016359939e-01,-1.186656309973563028e-01,-1.000000000000000000e+00
-9.095719404999272895e-01,9.152362525878032784e-01,1.029316467938850010e+00,8.938169246349907393e-01,-8.516964186151199101e-01,1.826262298622169933e+00,-5.856119695561247118e-01,4.158729798554372525e-01,-4.375087979388158077e-01,-1.037083293771604353e+00,-4.243729271536443859e-01,-2.105534447019734856e-01,2.910824498840610675e-01,1.299211644318834402e+00,-1.000000000000000000e+00
-9.898739371547106147e-01,8.631211189439515208e-02,1.309602506460443738e+00,2.435470782957351310e-01,-1.065716558574535178e+00,2.019921297620755229e+00,-9.885837339120212564e-01,-5.367509419994249686e-01,-1.468864524084229295e+00,2.055323878165804807e-01,1.764862076384469958e-01,-8.433986481139156277e-01,-7.466566508696420926e-03,3.822702547526400374e-01,-1.000000000000000000e+00
-4.442254782283769909e-01,1.500339306062689615e-01,1.133524251507868064e+00,3.877402695401874766e-01,4.389363004398109669e-01,8.022621721138067930e-01,-5.598813036463684556e-01,1.435827713630584701e-01,-4.534543394644096614e-01,-1.284206709795817636e+00,9.685737011874195890e-01,-5.014338609269163305e-01,7.184532822527516238e-01,-7.428257118074817200e-02,-1.000000000000000000e+00
-7.150803049781494503e-01,3.749916106926733939e-01,1.077411283631605432e+00,8.854990511832846467e-01,3.316278844570406115e-01,8.553889692082710106e-01,-4.321551428207562329e-01,2.597118949530963783e-01,-3.166550526682238020e-01,-1.089141695277270117e+00,-2.569271800175226828e-01,2.986332033185644663e-01,1.418769278649705479e+00,-4.121369207200744067e-01,-1.000000000000000000e+00
-1.111147502488190275e+00,1.153345180091014666e-01,1.086770400187650587e+00,5.605297321946834943e-01,-1.139866283463561114e+00,9.632013672137206273e-01,-9.223955981748335198e-01,4.518828948555217440e-02,5.006173469453182312e-01,4.917223157193568173e-01,2.277393625569259505e-01,7.315937938412339081e-01,-1.018857516970234522e+00,-3.163936480401818296e-01,-1.000000000000000000e+00
-7.889064826397598207e-01,6.579168345174217780e-01,1.168500339601062699e+00,1.593220639189859344e+00,2.796025165021862602e-01,9.619081560022921251e-02,-2.881537791848141628e-01,1.726139372443811437e+00,-1.284653150642511010e-01,-1.004985982832891755e+00,-4.906257248990055220e-01,-1.154411366720047294e+00,1.452888244080498215e+00,1.004281866124713041e+00,-1.000000000000000000e+00
-8.451534043360505732e-01,5.885046746008573137e-01,1.307980263674614063e+00,7.647961189937610982e-01,-1.172430689704553108e+00,2.157082319461160136e+00,-1.156966464280245521e+00,-6.730674671885156224e-01,-4.825046903896553774e-01,1.124174822100918181e-01,1.841780696363517489e-01,-4.044390596187647513e-01,-3.299341247614149264e-01,3.968075424861288170e-01,-1.000000000000000000e+00
9.430186689769595176e-01,-5.931631919921241947e-01,8.796346972345855386e-01,-3.925948500752673431e-01,5.062641996756760410e-01,1.758263398871204863e+00,1.748438158970978540e+00,7.403091919491668060e-02,-7.716925945113353169e-01,3.777762259094313291e-01,-9.106895047127153697e-01,5.047744832788033653e-01,-9.519186584972860743e-01,1.094272736698169934e+00,1.000000000000000000e+00
6.742080282024416338e-01,-9.697209546942133773e-01,4.220556019944838311e-01,-5.942875453045801670e-01,-1.051327427325985386e-01,1.444060250420860614e+00,1.325842444183454427e+00,3.186251905810473517e-02,-1.277920547475732471e+00,-7.946446828858040323e-01,1.356332925595974404e-01,1.345565006297528621e+00,-1.819038433491541928e+00,1.242091405659972558e+00,1.000000000000000000e+00
-9.557718850909391328e-01,-7.991125173899368273e-01,-9.212070510880322471e-01,-6.569729536964302730e-01,-5.988927829937851222e-02,-7.915785565130369905e-01,-8.517678256851033414e-01,5.941128703107798753e-02,-1.609172737623515148e-01,-8.033432908405873096e-01,8.699715792009192761e-01,2.184639773140107377e-01,8.654334675662996856e-01,-1.209186376358153181e+00,1.000000000000000000e+00
2.483885566339355533e-01,9.473867794855006519e-01,-4.395008589923828923e-01,5.202659827071979270e-01,7.991344607146290135e-01,-4.277128702249040626e-01,7.308766839306797547e-02,-3.540801303156189683e-01,1.106816131677908599e+00,1.337966663905208797e+00,-4.275493204328151831e-01,8.507767874255717233e-01,8.420439865078102049e-01,-2.414249649727356672e+00,1.000000000000000000e+00
-9.298595241275211531e-01,-8.037765189556794754e-01,3.314105182432111052e-01,-2.819398861880955121e-01,4.130732236421440495e-01,-1.846914994442866095e-02,-3.886353785954801410e-01,6.390722101162078506e-01,-3.749010103680652239e-01,1.154892216651743908e+00,-3.454982612117169616e+00,2.956833227788650209e+00,-3.830738474907182667e-01,2.348752675857331829e-01,1.000000000000000000e+00
-8.913233689215162014e-01,1.810323729043100127e-01,9.373307411500022557e-01,-1.805796990378502609e-02,-1.341038899496160564e-01,7.431635395997145954e-01,-3.275018195357664585e-01,1.553900848930769296e+00,3.329575725291206850e-03,1.247674570028658891e+00,-7.356921979802197864e-01,-5.319412330916678533e-01,-6.091156129955048737e-01,6.757173411411322439e-01,1.000000000000000000e+00
-4.542059130965382385e-01,1.638861593352797463e+00,1.467223957036741133e+00,1.938085627708860503e+00,1.359857074119485532e+00,2.669206524958491200e-01,-5.536196589255087952e-01,4.365543564624166928e-01,1.273531510208914148e-02,2.176500420575029626e-01,-2.138557585905834557e+00,9.522347327160352037e-01,6.135116658554217173e-01,5.321378214517827887e-01,1.000000000000000000e+00
-2.490280364133591051e-01,-6.357464938449828296e-01,-1.181687953094945565e+00,-1.008133220902632132e+00,-1.490189951776640154e+00,-8.952792419226096587e-01,-3.950474174790741810e-01,8.315506206148025325e-02,8.043595057277970195e-01,1.143399348887427003e+00,-3.322717007891292096e-01,-3.023508277020851009e-01,-1.213320589878797096e+00,7.634597449745331721e-01,1.000000000000000000e+00
1.067584939488618767e+00,-1.211539216232835781e+00,-1.256195452851806005e+00,-1.269131254336770542e+00,-8.560207100793859603e-01,-8.806249881117286238e-01,8.148610258253138339e-01,-3.012045229911222699e-01,2.982457912579016268e-01,-1.784135555948427543e+00,1.214094882373255135e+00,-8.063128897914208226e-02,1.152944571627515735e+00,-6.704813426473630322e-01,1.000000000000000000e+00
-1.233684705577108964e+00,-1.653300549024207422e+00,-1.416277440125263132e+00,-1.551865070498803956e+00,-1.730302996016938932e+00,-1.258587534024127264e+00,-1.055688844982317770e-01,9.612209603969910088e-01,2.355678334201692259e+00,1.689093269687619525e+00,-8.888661079214623673e-01,-1.417646523498800604e-01,-7.949402373915613884e-01,2.616141735220827158e-01,1.000000000000000000e+00
-1.133126850270624653e+00,-3.465777046644947790e-01,5.620219887568402850e-01,-2.431730769884504414e-02,8.108774355928326516e-01,-1.149053211757382897e-01,-2.845230787522221583e-01,1.152853258749779952e+00,5.054187547976040085e-01,-2.308489855225618892e-01,4.351400655929524852e-01,-5.114483957500931544e-01,-5.772534304680470435e-02,2.803696949439466457e-01,1.000000000000000000e+00
-5.971720955023461785e-01,-9.859105471924276554e-01,4.216443024157986441e-01,-5.331227543753211950e-01,-2.246643891418499683e-01,1.166063424733461584e+00,6.222736556592404211e-01,2.431257822548301917e+00,8.860310036587465410e-01,1.957938556973406186e-01,1.291974429331428365e+00,-7.065587207054375707e-01,1.708963145818979956e-01,-1.056499361492134748e+00,1.000000000000000000e+00
-2.594011235794340675e-01,4.132729054523462953e-01,1.400678735776919259e+00,8.696426410217883429e-01,6.221995684757248429e-02,1.502109535815074004e+00,1.228463001871511473e+00,9.272286409299143051e-01,-3.055381140488606651e-01,3.795929332316545501e-01,-1.477033248126365494e+00,2.214493733425792754e-01,8.831874431324495678e-01,7.738848648178815737e-02,1.000000000000000000e+00
2.118217130680034588e-01,-1.236963134356425575e+00,-1.346669574037230310e+00,-1.180021634214637682e+00,-7.790443216382626490e-01,-9.894617563358827361e-01,4.548960932765096499e-01,-8.942267854023118190e-01,9.461271806605985046e-02,-3.110720374283745260e-01,3.141734508006192028e-01,7.775889516869993745e-01,2.272928129898051708e+00,-3.012005371431318856e+00,1.000000000000000000e+00
2.669190636727088867e-02,-8.090000211251006101e-01,6.311197786646263186e-01,-4.013679814199090923e-01,-6.153061149951161157e-01,1.918920143386003696e+00,1.210210897521379669e+00,8.792743455922765738e-01,-4.526268994623611208e-01,-3.296219302957075215e-01,4.400599685665686489e-01,-8.681274573753272605e-01,3.938365288645411244e-01,2.291682535048716329e-01,1.000000000000000000e+00
-9.130383733002621627e-01,-5.057763636551700914e-01,-1.181693360127446413e+00,-7.717050846571872347e-01,-9.719437787661185935e-01,-9.829431438308111613e-01,-1.332258295291474104e+00,-7.336672438412267239e-01,-6.944260019030750186e-01,8.416494631953428396e-01,-1.176101421511251827e-01,5.880211836693244321e-01,-1.449672339564258561e+00,2.729681936003596765e-01,1.000000000000000000e+00
-7.768119333304658314e-01,-1.123045903639344756e+00,5.332961289443874930e-01,-6.864771159493289199e-01,5.399039874607058920e-01,1.015998212643476784e+00,-3.326797535906375614e-01,8.100163949612560962e-03,-1.204144506672081283e+00,-2.976886246551949666e-01,-6.737701524121471053e-01,-4.249577523990181738e-01,9.885364360600490397e-01,3.520515162595291292e-01,1.000000000000000000e+00
-9.144241992140322850e-01,2.199882753137576835e-02,-8.600888690718294649e-01,-4.322515464319171552e-01,-4.333506013148312741e-01,-5.569373786582608732e-01,-4.859215087906428310e-01,8.659041338347721606e-01,9.935986435892512070e-01,1.977842657050051134e+00,-4.466106557388144910e-02,-8.019284058798245018e-01,6.883786987643574218e-01,-1.784818056390055974e+00,1.000000000000000000e+00
